Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of Endopeptidase Activity (GO:0052548),0.5658936115915758,1.9215933242433716,0.0,0.017702473560330306,0.386,12/26,17.76%,TIMP1;HDAC1;SERPINB1;PRELID1;PSENEN;FURIN;PSME2;PSME1;APH1A;AKT1;PSMB8;PSMA3
prerank,Inner Mitochondrial Membrane Organization (GO:0007007),0.5945988569766775,1.9170900594166393,0.0,0.018014683200690974,0.399,8/23,7.31%,GHITM;MTX1;TMEM11;TIMM8B;TIMM22;IMMT;TIMM13;ROMO1
prerank,Regulation Of Stress Fiber Assembly (GO:0051492),0.5101513835425077,1.9134975893888497,0.0,0.018249120858782157,0.414,18/40,18.09%,S100A10;RHOA;PAK2;CDC42;PFN1;ACTG1;ITGB1BP1;RAC1;ROCK2;DYNLL1;WASF2;RHOC;WAS;PXN;STMN1;F11R;CD47;LIMK1
prerank,COPII Vesicle Coating (GO:0048208),0.6329340208402,1.8994357310813825,0.0040650406504065045,0.020664195567027324,0.463,8/18,13.36%,TRAPPC1;PDCD6;TMED10;TRAPPC2L;TRAPPC2;TRAPPC6A;TRAPPC3;TMED2
prerank,"Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)",0.6329340208402,1.8994357310813825,0.0040650406504065045,0.020664195567027324,0.463,8/18,13.36%,TRAPPC1;PDCD6;TMED10;TRAPPC2L;TRAPPC2;TRAPPC6A;TRAPPC3;TMED2
prerank,Vesicle Budding From Membrane (GO:0006900),0.5473169307652502,1.8872876685212918,0.0,0.0230460010845177,0.508,15/29,18.70%,S100A10;TRAPPC1;AP2M1;SNX3;TMED10;CHMP5;TRAPPC2L;TRAPPC2;RILP;TRAPPC3;CHMP6;VAPB;VAPA;SEC13;TRAPPC4
prerank,Regulation Of Cellular Component Size (GO:0032535),0.5490462692913518,1.885622159701958,0.001984126984126984,0.022885354923111726,0.514,12/29,13.30%,PPP1CA;SLC9A3R1;MSN;LAMTOR5;RAC1;SNAPIN;EZR;BLOC1S1;PEX11B;MTPN;BLOC1S2;LAMTOR4
prerank,Regulation Of Cell Size (GO:0008361),0.6118343961561751,1.8774476157024016,0.002012072434607646,0.02435838114627676,0.542,9/19,17.74%,RHOA;SLC9A3R1;MSN;LAMTOR5;RAC1;EZR;MTPN;LAMTOR4;PLEK
prerank,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),-0.3475570840871267,-1.8732942891770328,0.0,0.1905938242280285,0.561,127/420,20.00%,JUN;FOSB;KLF4;ARID4A;ATF3;ZNF3;NR4A2;EPC1;GZF1;JUND;DDIT3;PHF14;STAT3;FNIP1;DNAJB4;MAFF;ZBTB21;FOXO3;PER1;ZNF10;ARID4B;HDAC6;ZBTB10;ZBED6;MZF1;PLK3;ZNF669;HEXIM1;CHD3;CNOT2;DNAJB1;SIRT1;ZNF75A;ZFP36;MXD1;CEBPB;DDX5;ZNF274;FNIP2;ZNF131;EHMT2;MNT;HNRNPU;TCF25;ZNF692;TCF7L2;ID1;N4BP2L2;SIN3A;DLG1;ZMYND8;ZBTB20;GPS2;SOX4;ERF;ZNF263;ZNF266;CITED2;MIER3;SFPQ;FLYWCH1;TRPS1;NR1D2;HIC2;ZNF439;NSD1;ZNF451;ZNF350;ATXN1;KAT5;ZNF124;ING1;ZFHX3;ETV6;ZNF136;EP300;PER2;SIRT7;TCERG1;BCL11A;TAF1;BPTF;NOTCH1;CREM;CNOT1;KLF7;ZMYM5;CC2D1A;MBD3;ZNF614;EHMT1;CBX4;CBX6;NCOR1;IKZF5;SKI;TGIF2;ZNF557;ZBTB17;ZNF219;MECP2;EZH2;NR2C1;ATF2;EED;NR3C1;ZNF749;MDM4;ZNF891;NR2C2;HDAC10;HCFC1;ZNF254;SMURF2;KLF2;ZNF134;CUX1;HIVEP1;HDAC5;GADD45A;ATF4;TAF9B;SUPT5H;ARID5A;CREBBP;RTF1;MCPH1
prerank,Fatty Acid Catabolic Process (GO:0009062),0.5023638332284561,1.8632323313571058,0.0,0.02834318182160167,0.598,23/43,23.68%,ACADM;CPT2;ECHS1;SCP2;ACAA2;HADHB;ACAT2;BDH2;ECI2;PEX2;ECI1;HSD17B4;HADHA;ACOT8;HSD17B10;ABHD2;DECR1;ACAT1;PCCB;PLA2G15;SLC27A2;ACADS;AUH
prerank,Protein Targeting To Mitochondrion (GO:0006626),0.48748153484771517,1.8612963216525327,0.0,0.028167772754113675,0.603,24/47,27.66%,MTCH2;TOMM22;TSPO;MTX1;TIMM8B;TIMM22;AIFM1;TIMM13;TIMM17B;ROMO1;BCAP31;DNAJC15;GRPEL1;TOMM20;TOMM34;TOMM5;CHCHD4;AIP;SAMM50;DNAJC19;TIMM10;MTX2;NDUFA13;MFF
