anchor,partner,anchor_lspc,anchor_hspc,partner_lspc,partner_hspc,dual_lspc,dual_hspc,anchor_specificity,dual_specificity,efficacy_loss,efficacy_retention,specificity_gain_abs,specificity_gain_ratio,composite_score
CYBA,PCBP2,80.75545424943016,58.918474349748124,84.34549006838164,85.18556595044721,70.52263106479974,52.308008635756146,1.3706071742945782,1.3481928429550385,10.23282318463042,87.32862903225805,-0.02241433133953974,0.9836464219946347,0.43552242859431334
VIM,PCBP2,89.62064474112667,80.15832219594942,84.34549006838164,85.18556595044721,77.96320416802345,69.16829443816182,1.118031468904503,1.1271360334277154,11.657440573103216,86.99246071396132,0.0091045645232124,1.0081433884254918,0.4354175317959672
TIMP1,EEF1D,52.92250081406708,28.82697645728385,83.27092152393357,89.83242520818341,46.74373168349072,27.325999794386757,1.8358035255261687,1.7105328808577207,6.178769130576356,88.32487309644671,-0.12527064466844795,0.9317624991309768,0.43536083324881114
S100A10,CD74,43.70726147834581,28.48771460882081,89.09150113969392,88.99969158013776,38.065776619993485,24.879202220623007,1.5341956307433038,1.5299625092452447,5.641484858352328,87.09256844850066,-0.0042331214980591,0.9972408202622711,0.4352511861676003
CD99,ENO1,89.77531748616086,78.35920633288784,85.44448062520351,81.06302045851753,78.09345490068381,67.87293101675748,1.145674848082707,1.1505662591047396,11.681862585477049,86.98766775480594,0.00489141102203261,1.004269458328616,0.4351829093251313
SLC9A3R1,RTN4,41.6151090849886,35.416880847126556,76.70954086616737,65.66258867071039,35.60729404102898,26.955895959699806,1.1749745634023394,1.3208974094888892,6.007815043959624,85.56338028169014,0.14592284608654982,1.124192344780644,0.4351130437127782
TIMP1,HNRNPK,52.92250081406708,28.82697645728385,82.83946597199609,84.0649737843117,46.076196678606316,25.24930605530996,1.8358035255261687,1.8247777503242109,6.8463041354607626,87.06352868789416,-0.0110257752019578,0.9939940331039523,0.4347663546793729
VDAC1,ITM2B,49.86160859654836,34.40937596381207,81.70791273200912,80.68263596175593,43.63399544122436,31.407422638017888,1.4490283003296942,1.3892450424558473,6.227613155324001,87.51020408163265,-0.05978325787384686,0.958742518789837,0.4345618575144709
SLC9A3R1,PTPRC,41.6151090849886,35.416880847126556,82.39986974926734,64.63452246324664,35.159557147508956,24.99228950344402,1.1749745634023394,1.4067598881957513,6.4555519374796475,84.48748043818468,0.23178532479341185,1.1972683767061627,0.4340266684305939
CTSC,PCBP2,60.485183979159885,40.74226380178884,84.34549006838164,85.18556595044721,53.10159557147509,38.326308214248996,1.4845443966740897,1.3854767800190424,7.3835884076847975,87.79273216689097,-0.09906761665504726,0.9332673264086988,0.4340102800017025
